0,-1.52531995292424e-09,0,1.71251420425526e-08
0.000465517,-2.03031868690478e-09,0.000465517,1.96903512957653e-08
0.000931034,-2.5342930933936e-09,0.000931034,2.21815490916307e-08
0.001396552,-3.03452620426793e-09,0.001396552,2.45419995482742e-08
0.001862069,-3.52645189995127e-09,0.001862069,2.67397122008898e-08
0.002327586,-4.00401574343971e-09,0.002327586,2.87536739824161e-08
0.002793103,-4.46071437523948e-09,0.002793103,3.05591392258684e-08
0.003258621,-4.89044538229937e-09,0.003258621,3.21241943071429e-08
0.003724138,-5.28762218618241e-09,0.003724138,3.34158749600728e-08
0.004189655,-5.64679483183865e-09,0.004189655,3.44063640212432e-08
0.004655172,-5.96237807659031e-09,0.004655172,3.5073468519496e-08
0.00512069,-6.22877488324074e-09,0.00512069,3.5397347676032e-08
0.005586207,-6.44069901415506e-09,0.005586207,3.53584687888049e-08
0.006051724,-6.59337282325762e-09,0.006051724,3.49387651196262e-08
0.006517241,-6.68251276419479e-09,0.006517241,3.41240440806768e-08
0.006982759,-6.70425728431908e-09,0.006982759,3.29050892688511e-08
0.007448276,-6.65519511941219e-09,0.007448276,3.12770764350774e-08
0.007913793,-6.53249434952444e-09,0.007913793,2.92387324373529e-08
0.00837931,-6.33402758276905e-09,0.00837931,2.67924075756496e-08
0.008844827,-6.0584243432079e-09,0.008844827,2.3944873550951e-08
0.009310344,-5.70507417113753e-09,0.009310344,2.07079504889363e-08
0.009775862,-5.27414034616049e-09,0.009775862,1.70985030831066e-08
0.01024138,-4.76660678586603e-09,0.01024138,1.3138096273899e-08
0.0107069,-4.18433248752075e-09,0.0107069,8.85279902666488e-09
0.01117241,-3.53008135716873e-09,0.01117241,4.27325842127905e-09
0.01163793,-2.80752288849789e-09,0.01163793,-5.65201241723566e-10
0.01210345,-2.02122140199358e-09,0.01210345,-5.62269537796278e-09
0.01256897,-1.17662780617179e-09,0.01256897,-1.08551074125952e-08
0.01303448,-2.80070810844091e-10,0.01303448,-1.62144668790273e-08
0.0135,6.61263948180594e-10,0.0135,-2.16492757937875e-08
0.01396552,1.63937256738463e-09,0.01396552,-2.71048235618374e-08
0.01443103,2.64548553701893e-09,0.01443103,-3.25235822498726e-08
0.01489655,3.67012824374656e-09,0.01489655,-3.78457132720347e-08
0.01536207,4.70318775131178e-09,0.01536207,-4.30096424857585e-08
0.01582759,5.73398873104638e-09,0.01582759,-4.79526522206351e-08
0.0162931,6.75138113261881e-09,0.0162931,-5.26114814977603e-08
0.01675862,7.74383895592527e-09,0.01675862,-5.69229583311428e-08
0.01722414,8.69956745776197e-09,0.01722414,-6.08246803212672e-08
0.01768965,9.60661682376109e-09,0.01768965,-6.42557326545116e-08
0.01815517,1.04530020049675e-08,0.01815517,-6.7157419591046e-08
0.01862069,1.12268289219507e-08,0.01862069,-6.94739944527412e-08
0.01908621,1.19164263510034e-08,0.01908621,-7.11533870372277e-08
0.01955172,1.2510481792021e-08,0.01955172,-7.21479300907437e-08
0.02001724,1.29981794462352e-08,0.02001724,-7.24150786930411e-08
0.02048276,1.3369338898763e-08,0.02048276,-7.19181093030424e-08
0.02094828,1.36145534341457e-08,0.02094828,-7.06267855405967e-08
0.02141379,1.37253267497812e-08,0.02141379,-6.85179825533611e-08
0.02187931,1.36942064479708e-08,0.02187931,-6.55762646526523e-08
0.02234483,1.35149125013524e-08,0.02234483,-6.17944096367187e-08
0.02281034,1.31824589894247e-08,0.02281034,-5.7173870672426e-08
0.02327586,1.26932675788075e-08,0.02327586,-5.17251660307738e-08
0.02374138,1.20452712674781e-08,0.02374138,-4.54681886172419e-08
0.0242069,1.12380068482627e-08,0.0242069,-3.84324291197752e-08
0.02467241,1.0272694511052e-08,0.02467241,-3.06571072654303e-08
0.02513793,9.15230307897629e-09,0.02513793,-2.21912055012172e-08
0.02560345,7.88159952120657e-09,0.02560345,-1.30933995895295e-08
0.02606896,6.46718152401296e-09,0.02606896,-3.43188165949808e-09
0.02653448,4.91749200657702e-09,0.02653448,6.71592726937236e-09
0.027,3.24281457475055e-09,0.027,1.72637770210679e-08
0.02746552,1.45524905404661e-09,0.02746552,2.81171010778886e-08
0.02793103,-4.31333566280109e-10,0.02793103,3.9173642404832e-08
0.02839655,-2.4013572395067e-09,0.02839655,5.03241910367914e-08
0.02886207,-4.43762827551686e-09,0.02886207,6.14534307686943e-08
0.02932759,-6.52144411498927e-09,0.02932759,7.24408908691112e-08
0.0297931,-8.63272329658464e-09,0.0297931,8.31619974453754e-08
0.03025862,-1.07501562123947e-08,0.03025862,9.34892178695513e-08
0.03072414,-1.28513759992889e-08,0.03072414,1.03293290420602e-07
0.03118965,-1.4913148665887e-08,0.03118965,1.12444529987438e-07
0.03165517,-1.69115813095644e-08,0.03165517,1.20814199382793e-07
0.03212069,-1.8822347033283e-08,0.03212069,1.28275934615114e-07
0.03258621,-2.06209249283622e-08,0.03258621,1.34707211371605e-07
0.03305172,-2.22828532511951e-08,0.03305172,1.3999083895639e-07
0.03351724,-2.37839936943562e-08,0.03351724,1.44016466992154e-07
0.03398276,-2.51008044372552e-08,0.03398276,1.46682089354538e-07
0.03444827,-2.62106194587987e-08,0.03444827,1.47895529102445e-07
0.03491379,-2.70919314081181e-08,0.03491379,1.47575887616723e-07
0.03537931,-2.77246751665257e-08,0.03537931,1.45654940769009e-07
0.03584483,-2.80905090990566e-08,0.03584483,1.42078464712383e-07
0.03631034,-2.81730908843874e-08,0.03631034,1.36807473823503e-07
0.03677586,-2.79583447221929e-08,0.03677586,1.29819353445017e-07
0.03724138,-2.74347166505622e-08,0.03724138,1.21108870388416e-07
0.0377069,-2.65934146781915e-08,0.0377069,1.1068904466854e-07
0.03817241,-2.54286304592421e-08,0.03817241,9.85918666561775e-08
0.03863793,-2.39377393047139e-08,0.03863793,8.48688447546966e-08
0.03910345,-2.21214754081649e-08,0.03910345,6.95913698243921e-08
0.03956896,-1.99840792559811e-08,0.03956896,5.28508838860132e-08
0.04003448,-1.75334143227879e-08,0.04003448,3.4758842131412e-08
0.0405,-1.4781050365466e-08,0.0405,1.54464589610971e-08
0.04096552,-1.17423109234488e-08,0.04096552,-4.93576934465544e-09
0.04143103,-8.43628293968228e-09,0.04143103,-2.62187706569952e-08
0.04189655,-4.88578666902154e-09,0.04189655,-4.82158348810207e-08
0.04236207,-1.11730427616607e-09,0.04236207,-7.07237845465933e-08
0.04282758,2.83913412104628e-09,0.04282758,-9.35243765516448e-08
0.0432931,6.95010766160227e-09,0.0432931,-1.1638593094372e-07
0.04375862,1.11790053026077e-08,0.04375862,-1.3906517995079e-07
0.04422414,1.5486269424426e-08,0.04422414,-1.61309327782118e-07
0.04468966,1.98296820044029e-08,0.04468966,-1.82858309104886e-07
0.04515517,2.41646926227868e-08,0.04515517,-2.03447231537843e-07
0.04562069,2.84447868263559e-08,0.04562069,-2.2280898486879e-07
0.04608621,3.26218922924054e-08,0.04608621,-2.40676996960406e-07
0.04655172,3.66468195264626e-08,0.04655172,-2.56788113649282e-07
0.04701724,4.04697340036445e-08,0.04701724,-2.70885577656279e-07
0.04748276,4.40406571482515e-08,0.04748276,-2.82722079655671e-07
0.04794827,4.73099930043024e-08,0.04794827,-2.92062852844867e-07
0.04841379,5.02290754558068e-08,0.04841379,-2.98688780253185e-07
0.04887931,5.27507290236305e-08,0.04887931,-3.02399481848866e-07
0.04934483,5.48298368332959e-08,0.04934483,-3.03016347060393e-07
0.04981034,5.64239120737088e-08,0.04981034,-3.00385478125031e-07
0.05027586,5.74936705321319e-08,0.05027586,-2.94380510018535e-07
0.05074138,5.80035984194034e-08,0.05074138,-2.84905272196613e-07
0.05120689,5.79225040663661e-08,0.05120689,-2.71896255697441e-07
