6.300000000000000000e+01, 2.660000000000000000e+02, 3.243173193419355016e+01, 6.121362478607148461e+01, 4.319213577167459878e-02, 6.966279251969445530e-02
8.500000000000000000e+01, 4.020000000000000000e+02, 3.767588282056604498e+01, 7.795714356881973117e+01, 4.812808383271546808e-02, 9.562423847208144367e-02
6.700000000000000000e+01, 3.930000000000000000e+02, 3.630284078924943003e+01, 7.445954975818273169e+01, 4.932835675110786022e-02, 8.578950714316314896e-02
9.800000000000000000e+01, 5.130000000000000000e+02, 4.049430541585944354e+01, 9.072365711682328993e+01, 5.877339890016362867e-02, 1.121096887571610412e-01
7.700000000000000000e+01, 5.480000000000000000e+02, 4.024267810960055414e+01, 9.273525767378521323e+01, 5.334638161488049896e-02, 1.079228896318684405e-01
9.100000000000000000e+01, 3.830000000000000000e+02, 4.229029483853710758e+01, 7.536017173877803543e+01, 6.023887754747259821e-02, 9.067093844098950139e-02
7.700000000000000000e+01, 5.010000000000000000e+02, 3.469160652363905939e+01, 8.821346217924967448e+01, 5.478867310891776671e-02, 1.043474772512929111e-01
6.100000000000000000e+01, 3.880000000000000000e+02, 3.617870888982605493e+01, 7.649869520913424026e+01, 5.092217036962088522e-02, 9.447526191584296185e-02
1.010000000000000000e+02, 4.230000000000000000e+02, 3.896300983666839102e+01, 8.158639797848573494e+01, 5.822853935468449982e-02, 1.014545525823805916e-01
6.600000000000000000e+01, 3.400000000000000000e+02, 3.257360388698717912e+01, 6.891338321922252419e+01, 5.080416099289918053e-02, 7.889914473619066837e-02
2.300000000000000000e+01, 2.500000000000000000e+02, 2.860054562656626587e+01, 5.991998741228240277e+01, 4.371741877793593883e-02, 7.612446688863795663e-02
7.100000000000000000e+01, 4.840000000000000000e+02, 3.479915686426225818e+01, 8.855260231880109245e+01, 5.678090378432093521e-02, 9.989257216177092891e-02
4.400000000000000000e+01, 4.370000000000000000e+02, 2.982373742245376036e+01, 8.559936451659612544e+01, 5.101705502950038690e-02, 1.010949954284320745e-01
4.700000000000000000e+01, 4.770000000000000000e+02, 3.221853575059184038e+01, 9.563637855435182189e+01, 4.839623760161164412e-02, 1.048250322197051554e-01
4.100000000000000000e+01, 4.770000000000000000e+02, 3.321760275738874668e+01, 9.090964775683936239e+01, 4.720498493438500531e-02, 1.067658050323808255e-01
3.400000000000000000e+01, 4.480000000000000000e+02, 3.110744478508490118e+01, 8.857189031932759349e+01, 4.679955356367835467e-02, 8.520433071685452886e-02
8.200000000000000000e+01, 5.180000000000000000e+02, 3.395277718368237174e+01, 9.566838226747313456e+01, 5.358145541048080218e-02, 1.034095418974416425e-01
8.900000000000000000e+01, 4.870000000000000000e+02, 4.200418114092542510e+01, 9.541688319411179009e+01, 5.830119316162425680e-02, 1.010597452794171208e-01
9.500000000000000000e+01, 4.860000000000000000e+02, 3.927360642702770832e+01, 9.588019346190516501e+01, 5.723107813001895861e-02, 1.007661290775759000e-01
6.700000000000000000e+01, 4.750000000000000000e+02, 3.315377936630361688e+01, 8.782113757746385829e+01, 5.659319280461028168e-02, 1.044237751269947168e-01
8.300000000000000000e+01, 4.200000000000000000e+02, 3.770735465868486358e+01, 8.438032544255892731e+01, 5.953464732760017919e-02, 9.295148612562699475e-02
6.900000000000000000e+01, 5.140000000000000000e+02, 3.761435804318994514e+01, 9.738907611496148320e+01, 5.364282836514639580e-02, 9.542582121504598891e-02
8.900000000000000000e+01, 4.750000000000000000e+02, 4.081936014489826903e+01, 9.224802180815746055e+01, 6.317847286594119316e-02, 9.120536858544045500e-02
5.400000000000000000e+01, 5.030000000000000000e+02, 3.572731643690820391e+01, 9.211839628807004487e+01, 4.978721400681877796e-02, 9.729721543421386565e-02
6.400000000000000000e+01, 4.390000000000000000e+02, 3.749206702040775951e+01, 8.925057437367594559e+01, 5.440500868539482199e-02, 1.070490302604629046e-01
9.000000000000000000e+01, 6.480000000000000000e+02, 4.176583750823196084e+01, 1.202946981473741204e+02, 5.988831631213365619e-02, 1.107571125701333203e-01
7.200000000000000000e+01, 4.860000000000000000e+02, 4.031123362905423591e+01, 9.799517193050158426e+01, 5.371754665792991684e-02, 9.682545807976480901e-02
7.900000000000000000e+01, 5.190000000000000000e+02, 4.522782045539810980e+01, 1.022798580113927187e+02, 5.984675592502929076e-02, 9.586725251229114009e-02
8.200000000000000000e+01, 4.680000000000000000e+02, 4.233749757141482917e+01, 1.019325336402902451e+02, 5.669377049467719948e-02, 9.506117829173521550e-02
1.700000000000000000e+01, 2.220000000000000000e+02, 2.052806533590948135e+01, 4.812769986306582837e+01, 5.074100860249827760e-02, 8.169976473806431216e-02
