0.000000000000000000e+00, 7.380000000000000000e+02, 7.382099947770699444e+00, 1.528518638160713863e+02, 1.515802438368963126e-02, 2.292761519535384818e-01
0.000000000000000000e+00, 7.410000000000000000e+02, 7.973580346379861794e+00, 1.482521702197816182e+02, 1.447047179035099856e-02, 2.003576785129259907e-01
0.000000000000000000e+00, 6.890000000000000000e+02, 9.305936347178667134e+00, 1.368735950207114058e+02, 1.684924177469921888e-02, 2.008745167218676242e-01
0.000000000000000000e+00, 6.290000000000000000e+02, 6.536067518714229863e+00, 1.251834381878012010e+02, 1.275061012420628317e-02, 2.140922052536438358e-01
0.000000000000000000e+00, 6.510000000000000000e+02, 6.685973440557533287e+00, 1.281406167222470458e+02, 1.378359175599960969e-02, 1.908603781356996709e-01
0.000000000000000000e+00, 4.360000000000000000e+02, 6.697025073562952180e+00, 8.430145028271230956e+01, 1.444565488778690870e-02, 1.410033903662402111e-01
0.000000000000000000e+00, 6.240000000000000000e+02, 6.942086175975853202e+00, 1.180462000908512721e+02, 1.388462188966483983e-02, 1.750669589862921538e-01
0.000000000000000000e+00, 5.820000000000000000e+02, 6.180715001603887870e+00, 1.140964084808311014e+02, 1.352364246446427151e-02, 1.675715075759345030e-01
0.000000000000000000e+00, 6.550000000000000000e+02, 8.370040161228448738e+00, 1.305745840998268079e+02, 1.404911009186412055e-02, 1.787794656789358783e-01
0.000000000000000000e+00, 5.270000000000000000e+02, 7.867439316766311919e+00, 1.026659158118295352e+02, 1.542107238583226292e-02, 1.764493803001219163e-01
0.000000000000000000e+00, 5.080000000000000000e+02, 5.871804397055123026e+00, 1.011188956839087325e+02, 1.201201547331064677e-02, 1.641199887036260407e-01
0.000000000000000000e+00, 5.480000000000000000e+02, 7.378632807784059722e+00, 1.067849682545454328e+02, 1.470345571475211235e-02, 1.916416289503417303e-01
0.000000000000000000e+00, 5.440000000000000000e+02, 6.160679307377689540e+00, 9.950303184359488284e+01, 1.451136962953272769e-02, 1.793990568086511195e-01
0.000000000000000000e+00, 5.380000000000000000e+02, 7.216798058559898976e+00, 1.047187008652109199e+02, 1.521345819142574940e-02, 1.912926722306784455e-01
8.000000000000000000e+00, 6.040000000000000000e+02, 9.305624500593319581e+00, 1.168042992553678090e+02, 1.867908608178119739e-02, 1.990280617073592329e-01
0.000000000000000000e+00, 5.510000000000000000e+02, 8.632053001211389187e+00, 1.064922887963925007e+02, 1.581333687169795416e-02, 1.807623466698170256e-01
0.000000000000000000e+00, 5.660000000000000000e+02, 7.071017403407329205e+00, 1.101966372618684460e+02, 1.520316789799990020e-02, 1.854796033350603890e-01
0.000000000000000000e+00, 6.280000000000000000e+02, 7.014011256694113072e+00, 1.220371500619734206e+02, 1.449308982822032632e-02, 2.026114636895987309e-01
0.000000000000000000e+00, 5.710000000000000000e+02, 6.458883607840900432e+00, 1.141662320306161860e+02, 1.422647958645476343e-02, 2.002176105648737492e-01
0.000000000000000000e+00, 5.510000000000000000e+02, 5.734858286570193364e+00, 1.000808631897700991e+02, 1.368404359204836857e-02, 1.624243853030128137e-01
2.000000000000000000e+00, 6.140000000000000000e+02, 9.771366608773403684e+00, 1.280209202431057633e+02, 1.879359125579755166e-02, 2.201479968578617941e-01
0.000000000000000000e+00, 4.960000000000000000e+02, 6.275609596298163950e+00, 1.018846302947588782e+02, 1.374502384498167522e-02, 1.983362730882805569e-01
0.000000000000000000e+00, 5.090000000000000000e+02, 7.313937887793636072e+00, 9.624470522729647826e+01, 1.694286858099495682e-02, 1.631557426366248842e-01
1.400000000000000000e+01, 4.960000000000000000e+02, 1.069017399254701139e+01, 1.018364099663830018e+02, 3.538463256381002564e-02, 1.845969265514646740e-01
0.000000000000000000e+00, 4.660000000000000000e+02, 5.747367808330691830e+00, 8.905383082297986164e+01, 1.477484823415747828e-02, 1.637475752434748022e-01
0.000000000000000000e+00, 4.770000000000000000e+02, 6.473302964068301968e+00, 9.913387210534946803e+01, 1.681477879019321886e-02, 1.901321642155663072e-01
0.000000000000000000e+00, 5.330000000000000000e+02, 6.438350738494219350e+00, 1.048367445414718730e+02, 1.558385109935421335e-02, 1.860730002528618865e-01
0.000000000000000000e+00, 5.300000000000000000e+02, 7.757218633473880409e+00, 1.011405255333408206e+02, 1.736909762296280982e-02, 2.005746551742277062e-01
0.000000000000000000e+00, 5.800000000000000000e+02, 9.122216274441644401e+00, 1.169550479849020519e+02, 1.676612944857147625e-02, 1.916296835140710586e-01
0.000000000000000000e+00, 5.550000000000000000e+02, 7.123566728077772581e+00, 1.100787163909655106e+02, 1.540044832985696353e-02, 1.938691286106730693e-01
