2.200000000000000000e+01, 4.670000000000000000e+02, 2.558054769559080199e+01, 9.057299445907216295e+01, 4.015546255853474217e-02, 1.188130987687152362e-01
2.300000000000000000e+01, 4.060000000000000000e+02, 2.885291701745568460e+01, 8.295773679871489037e+01, 3.739948785521225727e-02, 1.086939321575987466e-01
4.800000000000000000e+01, 5.800000000000000000e+02, 3.100307689707010894e+01, 1.068291003953061420e+02, 5.321906457010078251e-02, 1.286136084028816906e-01
1.300000000000000000e+01, 4.810000000000000000e+02, 2.580696213854926668e+01, 9.585273333519882044e+01, 3.418559495282814248e-02, 1.378752907995862143e-01
5.400000000000000000e+01, 4.330000000000000000e+02, 2.802572515812580178e+01, 8.910985477970112356e+01, 5.450952354519753018e-02, 1.216177936946920002e-01
5.200000000000000000e+01, 4.760000000000000000e+02, 3.914412994306221805e+01, 1.004709759233363968e+02, 4.405855575754674680e-02, 1.162852717181598466e-01
3.600000000000000000e+01, 6.140000000000000000e+02, 3.121183192207819346e+01, 1.185279091867012227e+02, 4.074493178824496048e-02, 1.466132562244762960e-01
3.700000000000000000e+01, 5.940000000000000000e+02, 4.040090795551072489e+01, 1.087799433115451251e+02, 4.722097719713828218e-02, 1.094457973998176487e-01
6.200000000000000000e+01, 4.750000000000000000e+02, 3.990341902645737804e+01, 9.232001689822108403e+01, 4.805141448723940223e-02, 1.096132254009561241e-01
2.300000000000000000e+01, 4.060000000000000000e+02, 2.587278198584885303e+01, 7.945912169209670139e+01, 3.768950016587814533e-02, 1.156975609368579710e-01
1.000000000000000000e+01, 4.390000000000000000e+02, 2.420720105736009131e+01, 8.613534680508762165e+01, 3.145642121559238946e-02, 1.188784791205550195e-01
3.100000000000000000e+01, 3.520000000000000000e+02, 3.103029998922446708e+01, 7.222407049491407349e+01, 3.929985901248181368e-02, 9.089447692660904132e-02
1.700000000000000000e+01, 5.160000000000000000e+02, 2.702456012301259847e+01, 9.669286463127279774e+01, 3.363655017622393939e-02, 1.210716586271828460e-01
7.000000000000000000e+00, 5.800000000000000000e+02, 2.448323376883600844e+01, 1.127639068630537338e+02, 3.207052567916179875e-02, 1.336003660341463228e-01
2.000000000000000000e+00, 4.960000000000000000e+02, 2.469117263836616516e+01, 9.467563053167242515e+01, 2.898533308069773176e-02, 1.039587862506648752e-01
6.000000000000000000e+00, 5.440000000000000000e+02, 2.533058363224115439e+01, 1.076920944571602519e+02, 3.246269527202082228e-02, 1.298275320888296613e-01
1.300000000000000000e+01, 5.280000000000000000e+02, 2.748154619087782535e+01, 1.063531643897908481e+02, 3.459206019393670783e-02, 1.398255056992439294e-01
1.900000000000000000e+01, 5.450000000000000000e+02, 2.547390154756266156e+01, 1.021906574822187679e+02, 3.730933544264759122e-02, 1.297687664425491161e-01
0.000000000000000000e+00, 4.590000000000000000e+02, 2.405375616437959252e+01, 8.904893050087370909e+01, 2.768626686631913553e-02, 1.020622715785604595e-01
1.300000000000000000e+01, 5.390000000000000000e+02, 2.676185583491035302e+01, 9.898739762118202634e+01, 3.820251999817970284e-02, 1.121370664678899703e-01
5.000000000000000000e+00, 6.270000000000000000e+02, 2.636376845545882119e+01, 1.194304869210017301e+02, 3.481031330075745611e-02, 1.494770491624621278e-01
4.000000000000000000e+01, 3.870000000000000000e+02, 3.560746607571765310e+01, 7.904244004194063677e+01, 4.563581843209226635e-02, 9.445403954570096017e-02
2.700000000000000000e+01, 4.810000000000000000e+02, 2.715176068910751539e+01, 9.439828756720245906e+01, 3.890430633081532613e-02, 1.233754354148010879e-01
6.000000000000000000e+00, 4.480000000000000000e+02, 2.434072025527037297e+01, 9.084220161996748288e+01, 3.146810206662996323e-02, 1.050243356059764183e-01
1.500000000000000000e+01, 5.680000000000000000e+02, 2.552482163068837195e+01, 1.155783511042614151e+02, 3.329350557662467264e-02, 1.327834878490770920e-01
5.000000000000000000e+00, 6.350000000000000000e+02, 2.529087428822465355e+01, 1.213630338404400675e+02, 3.005639122933302307e-02, 1.444068813127373230e-01
2.200000000000000000e+01, 5.430000000000000000e+02, 2.904664225784688014e+01, 1.088910089373074754e+02, 4.318743273287414808e-02, 1.230636036333185718e-01
1.300000000000000000e+01, 5.820000000000000000e+02, 2.582282390792470750e+01, 1.128896606123927455e+02, 3.812926649327588735e-02, 1.374805669685219556e-01
7.000000000000000000e+00, 6.000000000000000000e+02, 2.584086190619218826e+01, 1.152623863361345826e+02, 3.181806637586553216e-02, 1.148077751680826597e-01
1.400000000000000000e+01, 6.260000000000000000e+02, 2.667646164353949700e+01, 1.274410534414311797e+02, 3.587069849131683391e-02, 1.613776982153099504e-01
