0,-2.55695270626686e-09,0,-4.48619356960334e-10
0.000465517,-2.26014299021152e-09,0.000465517,-6.93792993631756e-10
0.000931034,-1.93861708245608e-09,0.000931034,-9.40607584835585e-10
0.001396552,-1.57817404340919e-09,0.001396552,-1.18907828856491e-09
0.001862069,-1.17826156109987e-09,0.001862069,-1.43726158634836e-09
0.002327586,-7.46022487413842e-10,0.002327586,-1.68191545295357e-09
0.002793103,-2.88328107307674e-10,0.002793103,-1.91962525396586e-09
0.003258621,1.91573657013174e-10,0.003258621,-2.14745720323555e-09
0.003724138,6.92089178354296e-10,0.003724138,-2.36284208903343e-09
0.004189655,1.21006691410521e-09,0.004189655,-2.56313870127911e-09
0.004655172,1.73995412084986e-09,0.004655172,-2.74544413265519e-09
0.00512069,2.27530449294968e-09,0.00512069,-2.90677495997329e-09
0.005586207,2.81032289831188e-09,0.005586207,-3.04433830723894e-09
0.006051724,3.33992514052822e-09,0.006051724,-3.15562308279992e-09
0.006517241,3.85881617512664e-09,0.006517241,-3.23831580325982e-09
0.006982759,4.3609075151284e-09,0.006982759,-3.29021996751242e-09
0.007448276,4.83960173924234e-09,0.007448276,-3.30929242534543e-09
0.007913793,5.2884190482995e-09,0.007913793,-3.29375254155886e-09
0.00837931,5.70127813623134e-09,0.00837931,-3.24216046779307e-09
0.008844827,6.07233119249504e-09,0.008844827,-3.15342602828473e-09
0.009310344,6.39574073497065e-09,0.009310344,-3.02679121418768e-09
0.009775862,6.66571468997353e-09,0.009775862,-2.86183911971729e-09
0.01024138,6.87674822560529e-09,0.01024138,-2.6585347961104e-09
0.0107069,7.02382957378811e-09,0.0107069,-2.41726634666671e-09
0.01117241,7.10248588449766e-09,0.01117241,-2.13886178082163e-09
0.01163793,7.10874824251683e-09,0.01163793,-1.82458633489242e-09
0.01210345,7.03916806145247e-09,0.01210345,-1.47613914522465e-09
0.01256897,6.89091742036315e-09,0.01256897,-1.0956581079387e-09
0.01303448,6.66190634591127e-09,0.01303448,-6.85725927827753e-10
0.0135,6.35085132920121e-09,0.0135,-2.49366777032068e-10
0.01396552,5.95729590646069e-09,0.01396552,2.0996884745291e-10
0.01443103,5.48162638688266e-09,0.01443103,6.88425780820567e-10
0.01489655,4.92510928847414e-09,0.01489655,1.18176743323946e-09
0.01536207,4.28993849651541e-09,0.01536207,1.68540094958511e-09
0.01582759,3.5792661482428e-09,0.01582759,2.19440773320474e-09
0.0162931,2.79720766687366e-09,0.0162931,2.70358127103439e-09
0.01675862,1.94883131104728e-09,0.01675862,3.20747110547184e-09
0.01722414,1.04014475848431e-09,0.01722414,3.70043073320316e-09
0.01768965,7.80795594993974e-11,0.01768965,4.17666850170644e-09
0.01815517,-9.29534598070064e-10,0.01815517,4.63030205258581e-09
0.01862069,-1.97401182077437e-09,0.01862069,5.05541690700678e-09
0.01908621,-3.04586684294643e-09,0.01908621,5.44612878438511e-09
0.01955172,-4.13488197658587e-09,0.01955172,5.79664850839795e-09
0.02001724,-5.23018183403305e-09,0.02001724,6.10134848587095e-09
0.02048276,-6.3203172401965e-09,0.02048276,6.35483026509075e-09
0.02094828,-7.39336044858108e-09,0.02094828,6.55199288413516e-09
0.02141379,-8.43701161679674e-09,0.02141379,6.68810146626628e-09
0.02187931,-9.43871450966532e-09,0.02187931,6.75885518409144e-09
0.02234483,-1.03857794064013e-08,0.02234483,6.76045363384512e-09
0.02281034,-1.12655123781626e-08,0.02281034,6.68966080647303e-09
0.02327586,-1.20653507433411e-08,0.02327586,6.54386597254502e-09
0.02374138,-1.27730040188658e-08,0.02374138,6.32114077741842e-09
0.0242069,-1.33765988332859e-08,0.0242069,6.0202917427456e-09
0.02467241,-1.38648259331998e-08,0.02467241,5.64090732660449e-09
0.02513793,-1.42270876651354e-08,0.02513793,5.18339874873475e-09
0.02560345,-1.44536446129134e-08,0.02560345,4.6490338767888e-09
0.02606896,-1.4535760025416e-08,0.02606896,4.0399635262677e-09
0.02653448,-1.4465840384667e-08,0.02653448,3.35923954848178e-09
0.027,-1.42375702648958e-08,0.027,2.6108241106459e-09
0.02746552,-1.38460396638566e-08,0.02746552,1.79958963947458e-09
0.02793103,-1.3287862127544e-08,0.02793103,9.31308994610397e-10
0.02839655,-1.25612820662971e-08,0.02839655,1.26355348505472e-11
0.02886207,-1.16662696428323e-08,0.02886207,-9.48927172346851e-10
0.02932759,-1.06046015949924e-08,0.02932759,-1.94506615947971e-09
0.0297931,-9.37992642002627e-09,0.0297931,-2.96671044577985e-09
0.03025862,-7.99781248447809e-09,0.03025862,-4.00409294675168e-09
0.03072414,-6.46577777454634e-09,0.03072414,-5.04682273030785e-09
0.03118965,-4.79330013261026e-09,0.03118965,-6.08396732420494e-09
0.03165517,-2.9918069537077e-09,0.03165517,-7.10414466146957e-09
0.03212069,-1.07464347389331e-09,0.03212069,-8.09562412987627e-09
0.03258621,9.42981019903677e-10,0.03258621,-9.04643606792904e-09
0.03305172,3.04406950816898e-09,0.03305172,-9.94448892714889e-09
0.03351724,5.20993630995203e-09,0.03351724,-1.07776932025784e-08
0.03398276,7.4203289060221e-09,0.03398276,-1.15340911205384e-08
0.03444827,9.65357227845467e-09,0.03444827,-1.220199096343e-08
0.03491379,1.18867352800285e-08,0.03491379,-1.27701048071638e-08
0.03537931,1.40958182816666e-08,0.03537931,-1.32276883525662e-08
0.03584483,1.62559610763813e-08,0.03584483,-1.35646814516602e-08
0.03631034,1.83416697533978e-08,0.03631034,-1.37718478611249e-08
0.03677586,2.03270609998907e-08,0.03677586,-1.38409126935147e-08
0.03724138,2.21861220361116e-08,0.03724138,-1.37646959824762e-08
0.0377069,2.38929841365526e-08,0.0377069,-1.35372407412077e-08
0.03817241,2.54222074370504e-08,0.03817241,-1.31539338841474e-08
0.03863793,2.67490744899765e-08,0.03863793,-1.26116183968309e-08
0.03910345,2.78498898241167e-08,0.03910345,-1.19086951603766e-08
0.03956896,2.87022825933507e-08,0.03956896,-1.10452128545927e-08
0.04003448,2.92855092382995e-08,0.04003448,-1.00229443947175e-08
0.0405,2.95807529200347e-08,0.0405,-8.84544843515184e-09
0.04096552,2.95714163322697e-08,0.04096552,-7.5181146062806e-09
0.04143103,2.92434044064578e-08,0.04143103,-6.04819129355095e-09
0.04189655,2.85853934182198e-08,0.04189655,-4.44479486735171e-09
0.04236207,2.75890830390622e-08,0.04236207,-2.71889934139936e-09
0.04282758,2.62494278756165e-08,0.04282758,-8.83305570614301e-10
0.0432931,2.45648449922862e-08,0.0432931,1.04741063204004e-09
0.04375862,2.25373939368658e-08,0.04375862,3.05697175116723e-09
0.04422414,2.01729260080972e-08,0.04422414,5.12749328126751e-09
0.04468966,1.74811998704567e-08,0.04468966,7.23959996305201e-09
0.04515517,1.4475960897152e-08,0.04515517,9.37256357665831e-09
0.04562069,1.11749816483453e-08,0.04562069,1.15044619687927e-08
0.04608621,7.60006087146655e-09,0.04608621,1.36123583322678e-08
0.04655172,3.77697878369535e-09,0.04655172,1.5672499277933e-08
