0,5.43946446001052e-09,0,-1.99493848194008e-08
0.000465517,6.0075737478316e-09,0.000465517,-1.99470978877016e-08
0.000931034,6.54721359295936e-09,0.000931034,-1.97984746660492e-08
0.001396552,7.03828247981073e-09,0.001396552,-1.94122150204339e-08
0.001862069,7.47215195214189e-09,0.001862069,-1.87696345692594e-08
0.002327586,7.84587877811435e-09,0.002327586,-1.78914790881268e-08
0.002793103,8.15543808469022e-09,0.002793103,-1.67954034553123e-08
0.003258621,8.3936016527191e-09,0.003258621,-1.54794809375548e-08
0.003724138,8.5522640985625e-09,0.003724138,-1.39339735446742e-08
0.004189655,8.62524156334184e-09,0.004189655,-1.21586121578972e-08
0.004655172,8.60870355824278e-09,0.004655172,-1.01665487806726e-08
0.00512069,8.49976380514109e-09,0.00512069,-7.9760617469617e-09
0.005586207,8.29538102771532e-09,0.005586207,-5.60272154718195e-09
0.006051724,7.99264225788376e-09,0.006051724,-3.05971620309977e-09
0.006517241,7.58973181466862e-09,0.006517241,-3.63129926567883e-10
0.006982759,7.08643309985919e-09,0.006982759,2.46493399336372e-09
0.007448276,6.48387148287816e-09,0.007448276,5.39790151839902e-09
0.007913793,5.78406530269809e-09,0.007913793,8.40791153081582e-09
0.00837931,4.98984294770921e-09,0.00837931,1.14670147089209e-08
0.008844827,4.10511292981193e-09,0.008844827,1.4546042266223e-08
0.009310344,3.13511004697804e-09,0.009310344,1.76133056376684e-08
0.009775862,2.08638161053843e-09,0.009775862,2.06347527865532e-08
0.01024138,9.66608926565499e-10,0.01024138,2.35752070531759e-08
0.0107069,-2.1551914709199e-10,0.0107069,2.63993723479369e-08
0.01117241,-1.4503033753608e-09,0.01117241,2.90719972823286e-08
0.01163793,-2.72699539046215e-09,0.01163793,3.15576709741333e-08
0.01210345,-4.03383450136867e-09,0.01210345,3.38209546435262e-08
0.01256897,-5.35817065660467e-09,0.01256897,3.58269898827597e-08
0.01303448,-6.6866066847796e-09,0.01303448,3.754220678618e-08
0.0135,-8.00510921373796e-09,0.0135,3.89347912796601e-08
0.01396552,-9.29909917180198e-09,0.01396552,3.99749357477598e-08
0.01443103,-1.05535617017325e-08,0.01443103,4.06351091506018e-08
0.01489655,-1.17531933066921e-08,0.01489655,4.08904792499467e-08
0.01536207,-1.28825705494559e-08,0.01536207,4.07194123696614e-08
0.01582759,-1.39263173070394e-08,0.01582759,4.01039101719669e-08
0.0162931,-1.48692648000442e-08,0.0162931,3.9029936875522e-08
0.01675862,-1.56966144519073e-08,0.01675862,3.74876946551354e-08
0.01722414,-1.63941123913705e-08,0.01722414,3.54719105306027e-08
0.01768965,-1.69482330326604e-08,0.01768965,3.2982132888471e-08
0.01815517,-1.73463625063947e-08,0.01815517,3.00229900326333e-08
0.01862069,-1.75769758102674e-08,0.01862069,2.66043767150635e-08
0.01908621,-1.76298078650835e-08,0.01908621,2.27415737975914e-08
0.01955172,-1.74960206413924e-08,0.01955172,1.84553229223043e-08
0.02001724,-1.71683655864773e-08,0.02001724,1.37718633758269e-08
0.02048276,-1.66413373448064e-08,0.02048276,8.72291817990034e-09
0.02094828,-1.59113145977979e-08,0.02094828,3.34561353812785e-09
0.02141379,-1.49766858897214e-08,0.02141379,-2.31767231000198e-09
0.02187931,-1.38379597747705e-08,0.02187931,-8.21952459282472e-09
0.02234483,-1.24978582839549e-08,0.02234483,-1.43077663127303e-08
0.02281034,-1.09613916075017e-08,0.02281034,-2.05257923282821e-08
0.02327586,-9.23591150414992e-09,0.02327586,-2.68129672981821e-08
0.02374138,-7.33114155980368e-09,0.02374138,-3.31050885852598e-08
0.0242069,-5.25918322322394e-09,0.0242069,-3.9334910512289e-08
0.02467241,-3.0344968438353e-09,0.02467241,-4.54327245518292e-08
0.02513793,-6.73856799657524e-10,0.02513793,-5.13269912235781e-08
0.02560345,1.80372025849507e-09,0.02560345,-5.6945020694123e-08
0.02606896,4.37707472690292e-09,0.02606896,-6.22136983410892e-08
0.02653448,7.02303112102142e-09,0.02653448,-6.70602495402553e-08
0.027,9.71655268509601e-09,0.027,-7.14130364209562e-08
0.02746552,1.24309230968323e-08,0.02746552,-7.52023790093602e-08
0.02793103,1.51379546392509e-08,0.02793103,-7.83613933390721e-08
0.02839655,1.7808221929454e-08,0.02839655,-8.08268388479443e-08
0.02886207,2.04113199148187e-08,0.02886207,-8.2539966584286e-08
0.02932759,2.29161444664952e-08,0.02932759,-8.34473589469448e-08
0.0297931,2.52911935828053e-08,0.0297931,-8.35017513099433e-08
0.03025862,2.75048869434271e-08,0.03025862,-8.26628258663273e-08
